,s,ch,db,sse,bic,xb,cv,vlr,acc,rscore,adjrscore,gci_0.1,gci_medioid_0.1,gci_0.2,gci_medioid_0.2,gci_0.3,gci_medioid_0.3,gci_0.35,gci_medioid_0.35,gci_0.4,gci_medioid_0.4,gci_0.45,gci_medioid_0.45,gci_0.5,gci_medioid_0.5
11,0.07330640323353531,80.10350703112046,1.7311860055151223,7008.693306066681,-18896.102462210805,999.0742487783091,1.3268083427036044,2.1441500695102786,,,,0.40888052518779083,0.36520943026626984,0.47533688629410187,0.4358710129507354,0.5232766054541202,0.4890445523704162,0.5445398021081322,0.5131476923117176,0.6026517524425372,0.5807704887259029,0.6026517524425372,0.5807704887259029,0.6026517524425414,0.580770488725907
12,0.07947026863113964,76.42066343608356,1.6871121777298954,6802.950983418434,-18819.83129545823,971.3310283638522,1.0245801487359252,2.2083560920503733,,,,0.41192616227084705,0.368778729156194,0.479465911632023,0.44191650488247647,0.5279143030612069,0.4959721269336831,0.5493596479400258,0.520183994709406,0.6078993821069232,0.5872411654109254,0.6078993821069232,0.5872411654109254,0.6078993821069276,0.5872411654109297
13,0.08135265525203625,73.46259030376999,1.6391868866706172,6602.1445136638895,-18668.663130990495,947.2175312844207,1.0879259538604615,2.2663876805917686,,,,0.42026267737656586,0.37276954940402307,0.48410311108878495,0.44449318390824405,0.5308205474367496,0.49792034742469315,0.5516692598022133,0.5219412031986045,0.6089732860424675,0.5887415819002132,0.6089732860424675,0.5887415819002132,0.6089732860424719,0.5887415819002174
14,0.07886752344180845,70.86438313075813,1.698648170491803,6417.567181868476,-18558.15975080088,921.1049337523942,1.0657479868072872,2.3209198635775055,,,,0.4272882164958852,0.37768532353568984,0.4887873425446074,0.44848862388107513,0.5343508320147702,0.5011583132079601,0.5547671717142045,0.5248710559669464,0.6110436304952621,0.5910121436407275,0.6110436304952621,0.5910121436407275,0.6110436304952664,0.5910121436407317
15,0.07579747982130797,68.60338382286406,1.7014840574856076,6244.376770926804,-18474.560118808517,896.3900027793535,1.0183385559045839,2.3718799515013553,,,,0.4295161635671534,0.37946882823731304,0.49183558854106,0.45064712991167355,0.5379319510762173,0.5035936643631458,0.5585294195376411,0.5274552227971707,0.6150684057240412,0.5941265263359974,0.6150684057240412,0.5941265263359974,0.6150684057240455,0.5941265263360017
16,0.07731469755030317,66.73596384545745,1.6946806946577722,6074.305226510195,-18365.452500669457,872.7372191902863,1.0207662080391904,2.4182608134116044,,,,0.4378309290242195,0.3930166815192716,0.4983069006169083,0.4613237467830127,0.543006823431571,0.5117603927730753,0.5630184166674705,0.53455675008742,0.6180967802635605,0.5986662097766622,0.6180967802635605,0.5986662097766622,0.618096780263565,0.5986662097766665
17,0.08167560107131806,65.18611143940815,1.7143687497798672,5907.693574324625,-18271.570430548825,929.8966085946881,1.2650606653484173,2.4604883300510005,,,,0.4411811577387677,0.3952386733023813,0.502324332854891,0.46427154902544376,0.5471711574730358,0.5146698200986835,0.5671602341485095,0.5373357359831635,0.6219185063235663,0.6008653650343665,0.6219185063235663,0.6008653650343665,0.6219185063235707,0.6008653650343709
18,0.0807058985451999,63.37592201368241,1.7101985710556538,5775.991074397728,-18216.730032152074,909.1830058607474,1.1044892856291906,2.5057117940065328,,,,0.44498163685577174,0.40137977203032893,0.5060749566806331,0.47004308006124484,0.550919582971702,0.5199383480753716,0.5709073921437311,0.5423709956253975,0.6256385342943651,0.6053334915003798,0.6256385342943651,0.6053334915003798,0.6256385342943697,0.6053334915003842
19,0.07003951852828438,61.64995135280875,1.7681860892365937,5656.748179386872,-18217.975207025007,1348.5896611792891,1.119402441767771,2.5499771329971663,,,,0.44581856671790043,0.4014755383697138,0.5079940929946933,0.4709047300389817,0.5537763913803814,0.5221072152040417,0.5741817842693686,0.5453203771395345,0.6299737702673988,0.6109832248735139,0.6299737702673988,0.6109832248735139,0.6299737702674032,0.6109832248735182
20,0.07096054898433737,59.972508101484046,1.7391179394486607,5550.224474808788,-18165.670601034577,1324.2197309255992,1.0533887073061963,2.593829988355971,,,,0.45164531254072715,0.4045744674726163,0.5122068780656449,0.4735393500846722,0.5568784728342483,0.5243300659861296,0.576838173513966,0.5473833869697966,0.6315669301647525,0.6127477082083579,0.6315669301647525,0.6127477082083579,0.6315669301647571,0.6127477082083623
21,0.07193420952353542,58.4339957909479,1.6713608726545228,5449.099691678642,-18111.145492688232,1302.6247336834276,1.0465921905101827,2.6359620422046035,,,,0.45646908042986667,0.4090963468955753,0.5152056999181645,0.47635342046267515,0.5590602366904281,0.5263983221685522,0.5787610464481558,0.54922261364942,0.6330796900934192,0.6142455263331461,0.6330796900934192,0.6142455263331461,0.6330796900934239,0.6142455263331504
22,0.07216285343804886,57.02286874463835,1.7213541649650184,5352.476781583306,-18079.566497659984,1280.0543543394583,1.0317819532913801,2.6764089935306585,,,,0.4617390704916067,0.4100962720882412,0.5188690922468323,0.47778465002153175,0.5617381575694111,0.5280395464400588,0.5810516780839967,0.5509426268223369,0.6344419757687381,0.6161718605848874,0.6344419757687381,0.6161718605848874,0.6344419757687426,0.6161718605848919
23,0.06586868717379697,55.740868767776256,1.7227872257602643,5258.83014453261,-18079.824630113737,1358.7668127003026,1.0099429239266078,2.714998386419773,,,,0.4620508689502397,0.41053709621706463,0.5199290382579154,0.4787827161751897,0.5635939701340074,0.5295409884925995,0.5833008477192545,0.5526754876195193,0.6378335505630466,0.618527927690069,0.6378335505630466,0.618527927690069,0.6378335505630511,0.6185279276900734
24,0.06761376675881264,54.60022962487918,1.6864798891430401,5166.105461946981,-18031.466387480028,1336.9832298879016,1.015156064680413,2.7513536126112816,,,,0.4673406236695698,0.4143910973749493,0.5232543783838184,0.48126314647032203,0.5659026377396381,0.5314090084512375,0.5852304676543993,0.554356941179837,0.6388979490576752,0.6199471235752996,0.6388979490576752,0.6199471235752996,0.6388979490576797,0.619947123575304
25,0.06998576355324679,53.57725583748539,1.6983315881509282,5074.765139200824,-18000.710378452874,1313.735674380584,1.0350988969592736,2.7857102084974956,,,,0.47136394646511304,0.4167830637351041,0.5263719682963297,0.48362702496389554,0.5684888658248506,0.5336838880759268,0.5875905805933539,0.5565939556491166,0.6406452270920462,0.6221151755532275,0.6406452270920462,0.6221151755532275,0.6406452270920509,0.6221151755532319
26,0.07319458921403904,52.63250384356953,1.6645940041377085,4986.522051497339,-17960.65391207306,1292.3337879987662,1.094030922529204,2.818662246003298,,,,0.47562641830924324,0.4212292083294227,0.5296505534074827,0.48740876527998356,0.5712822581799455,0.5369641591422957,0.5902114499500191,0.559669165210749,0.6429118601646265,0.6247234053877974,0.6429118601646265,0.6247234053877974,0.6429118601646312,0.6247234053878019
27,0.07316921819077138,51.68824408735111,1.6834127250904434,4905.86337367909,-17950.045504130983,1271.456457023879,1.00416412296804,2.851657549551962,,,,0.47617932167568283,0.4208398995420914,0.5308596397619192,0.48802263647570826,0.5728846956265876,0.5383552221553671,0.5919537797815451,0.5613726211319754,0.6449288899427651,0.6271407957400703,0.6449288899427651,0.6271407957400703,0.6449288899427698,0.6271407957400748
28,0.07497840711496745,50.84254963064554,1.652172590562697,4825.539175698541,-17913.643075466072,1251.8331963446142,1.0005290732148957,2.882774775486099,,,,0.4818632396661914,0.42454416515755034,0.5346745292043497,0.4904995965972736,0.575607649610703,0.5402385104666554,0.5942474472417534,0.5630694725141683,0.6462044867141068,0.6285615871285688,0.6462044867141068,0.6285615871285688,0.6462044867141113,0.6285615871285732
29,0.07798578675826337,50.09031981647553,1.6521977265923349,4745.257452627315,-17895.438208354124,1231.01639672555,1.0128665591006938,2.911986895928331,,,,0.4839006488068024,0.42635639002202397,0.5370102394551795,0.49264641703619927,0.5779640416953339,0.5423925730388515,0.5965654322306682,0.5651952113638719,0.6482809286810916,0.6305879065932076,0.6482809286810916,0.6305879065932076,0.6482809286810962,0.6305879065932121
30,0.0768482856751715,49.409261127401585,1.6405984794125914,4665.995557415267,-17869.502427106345,1210.7755997774893,1.1021410610654014,2.9396512653118534,,,,0.4868066657250795,0.4303800678390436,0.5398132079602664,0.4962103083640816,0.5804317410786969,0.5453345219185943,0.5988343116580133,0.5678674132611623,0.6499105802957217,0.6326555717262804,0.6499105802957217,0.6326555717262804,0.6499105802957263,0.6326555717262851
31,0.08068892764602995,48.70069323068938,1.6380577583275426,4594.079268283069,-17857.72404473398,1192.3104820961594,1.0476473117141143,2.967880146399587,,,,0.4894219318346854,0.4309560183817652,0.5424579651635976,0.496929409106646,0.5828442457684704,0.546237760097372,0.6010891821143953,0.5688720246306411,0.6516032099658065,0.6340038400582051,0.6516032099658065,0.6340038400582051,0.6516032099658112,0.6340038400582096
32,0.08204584999442743,48.018438078397715,1.6148188791014353,4525.433753396449,-17834.548088129628,1175.3197137773177,1.005843014593729,2.9955416299270947,,,,0.4944567391541783,0.4377326440578466,0.5458031754568629,0.5012532043984519,0.5852206485177458,0.5493268256419449,0.6030883208469444,0.5715429409800634,0.6527129205850937,0.6358947928055141,0.6527129205850937,0.6358947928055141,0.6527129205850983,0.6358947928055186
33,0.08339646291546163,47.3986434522237,1.593341821814247,4457.187005255193,-17811.730810640238,1158.6190547130316,1.0356913101194563,3.02177699270606,,,,0.4993749839024977,0.44014739919627355,0.5492368193209562,0.5032310895631349,0.587555211821161,0.5509772132480502,0.6049772501496473,0.5730833716617996,0.6535545794841393,0.6372849557978747,0.6535545794841393,0.6372849557978747,0.6535545794841441,0.6372849557978792
34,0.08470867142260262,46.80826112738928,1.594329343311495,4391.292131488815,-17801.87094035416,1141.6923780897032,1.086422717865454,3.047306511009449,,,,0.5016070253077124,0.44177753837342015,0.5510602630679795,0.5048029492620326,0.5893322918733379,0.5526242741670393,0.6067804786952867,0.5748125661792127,0.6555217690654742,0.6394103834341363,0.6555217690654742,0.6394103834341363,0.6555217690654789,0.6394103834341409
35,0.08721527116036273,46.20170403161933,1.582310924149649,4330.639060927253,-17795.393063534262,1126.2539052102134,1.0284360800443704,3.0732422516800595,,,,0.5040839850256753,0.44344272814835717,0.5537200844868735,0.5065322432202958,0.591733803891799,0.5543130843023532,0.6090005646183795,0.5764825488751278,0.6571160295705065,0.641074725646761,0.6571160295705065,0.641074725646761,0.6571160295705113,0.6410747256467657
36,0.08720376734448289,45.62634901252277,1.552252536026945,4271.663037294413,-17780.39365200805,1113.2689387933794,1.0415629982377894,3.098443252846396,,,,0.5085259364756874,0.44835534313376463,0.5563858002084586,0.5094830411472797,0.5936466966504906,0.5564381194329188,0.6106833708412022,0.5783536812639191,0.6584579579266254,0.6425432440926033,0.6584579579266254,0.6425432440926033,0.6584579579266302,0.642543244092608
37,0.08866805564196588,45.06901882800403,1.5353323610035163,4215.040419428166,-17772.590701963298,1098.93173287234,1.0277288220700829,3.123225378566339,,,,0.5114230082738032,0.45149837451096586,0.5588737103731235,0.5115989101073583,0.5956619348511543,0.5580742049880683,0.6124744500616983,0.5798451736201097,0.6596311913577577,0.6438429862671373,0.6596311913577577,0.6438429862671373,0.6596311913577625,0.6438429862671419
38,0.08974765253208496,44.5382582580718,1.527035547993215,4159.94551827302,-17774.56602061544,1084.5938616417486,1.0040242751905284,3.147355256326362,,,,0.513183450639704,0.4532798379111059,0.5609243710251879,0.5135017311377066,0.5975890270624153,0.5598922969175564,0.6142835656905796,0.5816183880629893,0.660984257410115,0.6455347462203588,0.660984257410115,0.6455347462203588,0.6609842574101197,0.6455347462203633
39,0.0895189961910347,44.04957075745414,1.4850511510625788,4105.071445487587,-17762.03624499583,1073.4677638942437,1.038982944750635,3.1703859598619246,,,,0.5167791092152074,0.4582362578613993,0.5635150325402098,0.5164486842985072,0.5997327121937313,0.5620062650666288,0.616317509228336,0.5834777570902892,0.6630424441110885,0.6469903430737671,0.6630424441110885,0.6469903430737671,0.6630424441110931,0.6469903430737717
40,0.08698118376315202,43.57424597174572,1.505873601353688,4052.2562640039264,-17780.756638498307,1042.4115252160418,1.0587280560466128,3.1930669019103757,,,,0.5176518851961016,0.4592117332569333,0.5647910138101176,0.5178238267208541,0.6012936800811776,0.563758253061418,0.6180068052250842,0.5853995563391021,0.6650717826041277,0.6493505183885551,0.6650717826041277,0.6493505183885551,0.6650717826041324,0.6493505183885597
41,0.08852892232973811,43.097632940042516,1.5159217500624138,4002.370761129017,-17799.077154604387,1059.6376721929864,1.0187047238069358,3.215814825012267,,,,0.5183055805159406,0.45985000196606834,0.5659806231841905,0.5192444883789052,0.6026907728543557,0.5657079771989113,0.6194455786896742,0.587563730917996,0.6664915220463612,0.6520338014894231,0.6664915220463612,0.6520338014894231,0.666491522046366,0.6520338014894278
42,0.08915850540199802,42.64588198810157,1.5068773503253485,3953.401219995954,-17808.30109318371,1046.7837326976548,1.09542871102414,3.237890748332432,,,,0.5207376106793248,0.46185167066095145,0.5681430967961874,0.5210709486261242,0.6045941674617542,0.5673311603973011,0.6212234123579805,0.5891083798037053,0.6679053353796685,0.6534503082739547,0.6679053353796685,0.6534503082739547,0.6679053353796732,0.6534503082739594
43,0.08957514071261702,42.16996473818124,1.501753943270443,3908.6976800574394,-17824.27781794988,1034.822536003311,1.002175242289565,3.260729732375394,,,,0.5217372876730335,0.462217540868345,0.5693704480376143,0.5216676088633698,0.6058248224771889,0.5680605148408049,0.6224270814366033,0.589899019751752,0.6689768050688791,0.6544500758697216,0.6689768050688791,0.6544500758697216,0.6689768050688839,0.6544500758697265
44,0.09015415316261279,41.726482707421965,1.4893331549897568,3864.091170085805,-17831.179694257065,1023.4904984427584,1.0171157574102494,3.2826741571099323,,,,0.525515313759422,0.465387923344562,0.5720582642235741,0.5237836579472395,0.6077925873213101,0.5696921435583242,0.6241032713759924,0.5913837270579483,0.6699505635665814,0.6557305282666688,0.6699505635665814,0.6557305282666688,0.6699505635665863,0.6557305282666736
45,0.0932198366732995,41.30443301232477,1.494885653856083,3820.2352867739487,-17856.22358790655,1036.9764695567276,1.013830038437606,3.304023111832797,,,,0.5262314900954924,0.4656348841825705,0.5733599388965777,0.5241620705217502,0.6093629417885369,0.5702285926521538,0.625741583444966,0.5920137801385997,0.6716290783126548,0.6566983347218056,0.6716290783126548,0.6566983347218056,0.6716290783126598,0.6566983347218104
46,0.09434666141798148,40.904255636694174,1.498744149332197,3776.977658128972,-17871.59933236431,1025.2955367810712,1.0564959954056206,3.324739986178944,,,,0.5289234314961557,0.468184640048798,0.5755439263922288,0.5261957269871258,0.6111058189208014,0.5719189298893959,0.6272806603757165,0.5935840914230808,0.6726118313997305,0.6580728390956769,0.6726118313997305,0.6580728390956769,0.6726118313997352,0.6580728390956817
47,0.09493063799680855,40.50058627714014,1.4805081318409232,3736.033225936999,-17883.015704152924,1014.4271611167001,1.0141766369230831,3.3456187523695515,,,,0.53195457290912,0.4710097223035631,0.5779327665811691,0.5281839595239634,0.612960451043551,0.5734887391259557,0.6288998033723487,0.5950248293268612,0.6736162790448302,0.6593358742893065,0.6736162790448302,0.6593358742893065,0.6736162790448351,0.6593358742893112
48,0.09230655189343989,40.116223794394884,1.4780403482810422,3695.6611342309675,-17905.37431340119,1003.6040002255623,1.0005879892754066,3.3659312074837815,,,,0.5328887647407647,0.47236995212427907,0.5794854439932435,0.5299338638870112,0.6148016216734984,0.5753427589413568,0.6308320491215623,0.5969034473306069,0.6757180814737314,0.6612617720672964,0.6757180814737314,0.6612617720672964,0.6757180814737362,0.6612617720673012
49,0.09049683229472842,39.75741273713299,1.4601561184720426,3655.312766932188,-17929.95457173152,941.9181441613895,1.0108555520985287,3.3854472178452935,,,,0.5336861379230062,0.47314056588675807,0.5806430635126161,0.5309869351841559,0.6161568998465018,0.5767009868366555,0.6322546320028329,0.5984216495574671,0.6772543567767795,0.6632699280133818,0.6772543567767795,0.6632699280133818,0.6772543567767845,0.6632699280133866
50,0.09064522261965745,39.41722674260416,1.4560353587396884,3615.3976997249924,-17939.366459943412,932.4024356296338,,3.404370113330097,,,,0.5383367204427731,0.4768230432134971,0.5832073940997654,0.5333039392403828,0.6177676228224298,0.5784353548196962,0.6335382700693544,0.5999801517169041,0.6778604561770201,0.6645668290092511,0.6778604561770201,0.6645668290092511,0.6778604561770251,0.664566829009256
