,s,ch,db,sse,bic,xb,cv,vlr,acc,rscore,adjrscore,gci_0.1,gci_medioid_0.1,gci_0.2,gci_medioid_0.2,gci_0.3,gci_medioid_0.3,gci_0.35,gci_medioid_0.35,gci_0.4,gci_medioid_0.4,gci_0.45,gci_medioid_0.45,gci_0.5,gci_medioid_0.5
1,,,,4999.999999999999,-7128.878017241368,,,1.0,1.0,1.0,1.0,0.29982256515539957,0.269161858912254,0.20955490154080098,0.1587461130991548,0.360160070331976,0.33040731366185544,0.37393446766815286,0.3443884314141301,0.3876597955303016,0.35839964384353157,0.4014145743561157,0.3725338226523237,0.4152511765809095,0.38685326653547153
2,0.044218188258821275,25.961631958590957,3.6980085814406722,4752.256364062906,-7325.647267615187,1565.2175287758705,1.2617110712033737,1.3801157991306208,,,,0.31045572650463205,0.2992142189310773,0.23145811847694236,0.22718748691682883,0.37263117038152693,0.36099619565568053,0.3866830305946849,0.37543001464194015,0.40066824274087337,0.38995827055316257,0.41467513302230713,0.4046682618214792,0.42876307076057196,0.41961916877853933
3,0.03777586780446804,24.223217254638204,3.7853838862190035,4555.901079884568,-7497.847367666297,1748.5484867861214,1.0696999059560977,1.6566655702053759,,,,0.3199581124977522,0.307827699929848,0.23145811847694236,0.22816132829995014,0.3830473775445551,0.3700521281311418,0.3973278882523701,0.38451779488969307,0.4115531024650124,0.39908478389595126,0.42581189149629256,0.41384562098350824,0.4401636434570393,0.4288629371898551
4,0.03785133520519004,23.734001135658318,3.3403374105846693,4372.339986642408,-7583.397412465565,1388.2703074315023,1.2965447471976,1.8759073732783986,,,,0.3276594774806111,0.3208101612067549,0.23145811847694236,0.24244195962574747,0.39089639138783666,0.3811884675480493,0.40521218380554846,0.39499919594778654,0.4194645841504726,0.40888964751868634,0.43373996038945983,0.42296278940622656,0.44809604764434163,0.4372882134203976
5,0.03871695937076993,22.50022058272613,3.13244635061627,4230.7628496875,-7629.768937128767,1329.5096597223126,1.0568663245925405,2.0651757388443333,,,,0.33483711954656614,0.3284311868062142,0.23145811847694236,0.22943651016897837,0.39684416164546643,0.3896485804924082,0.4110889680435398,0.4036628236806708,0.4253360313730148,0.4177699812441945,0.4396635493120114,0.4320802795720903,0.4541231379453135,0.4466687033445508
6,0.0340198499616574,21.781814895768957,2.960790189892668,4096.8034892078385,-7671.095306822148,1192.2294539335874,1.0094409323059974,2.2284350863065074,,,,0.34043759469288803,0.3336422114140368,0.26027393879092037,0.24244195962574747,0.40328144683052014,0.3949793089415432,0.41779451816485036,0.40918748826450657,0.4323054406794057,0.42351732994287716,0.44688709192415793,0.4380757445449105,0.4615876064848285,0.4529361073744722
7,0.03688077216303671,21.471900491966203,2.763141388776551,3964.0970016933675,-7712.519520870804,1090.7967577417176,1.179544628276758,2.3700797931565467,,,,0.34617089784802324,0.33696364451342786,0.26027393879092037,0.2398652721200524,0.40962370683338434,0.39857892742025397,0.42424213057931204,0.41300127696455646,0.43884590971730153,0.4275949965098785,0.4535084089048028,0.4424672488214127,0.46827793750014257,0.4576916843243545
8,0.03444508919585265,20.956741298743598,2.616157570478311,3851.5904594794056,-7729.544199078141,926.8277424925992,1.3380800412517666,2.5000446430356917,,,,0.35135612236174063,0.34087562962650153,0.26027393879092037,0.2398652721200524,0.4148386200961754,0.4019271516177457,0.4294537686094224,0.41637537366881905,0.44405667168286206,0.4310341894612107,0.4587185363251369,0.4460082288169112,0.4734858741519366,0.4613696988177829
9,0.03055686034695409,20.078004660649583,2.5721163833690204,3767.5098822751356,-7766.474111145126,914.220281950704,1.0160569589072328,2.625263977129171,,,,0.3557418583402939,0.3438330588189483,0.26027393879092037,0.25856140735302835,0.41908593700544455,0.40440995403257285,0.4337138129375301,0.41887440145320154,0.44832870010681947,0.43359753270115986,0.4629985263082994,0.44868535626742134,0.47776748459953994,0.46421140434902086
10,0.03417564993409675,19.433465227043758,2.5863411995839836,3684.7580478753216,-7808.7788764120205,989.4527904437234,1.036895949201991,2.739502610813172,,,,0.3584825488576156,0.3472499841458254,0.26027393879092037,0.25856140735302835,0.4229482972758869,0.4088662574968004,0.4376838056203052,0.42357161521062464,0.4523693786617681,0.4385491851180625,0.46707888882336457,0.45390834196956886,0.4818606560507816,0.46972502655810994
11,0.033126008212056704,18.923394833191434,2.453436359891041,3604.950778434737,-7823.450681732418,879.288422070339,1.0486992517623515,2.844833499020387,,,,0.3604043165351898,0.34857217692371967,0.26027393879092037,0.25856140735302835,0.4257959032407523,0.41191021157519725,0.4408155268148768,0.42689144807651735,0.4557980665248039,0.4421228826985939,0.4708164286879032,0.45772285281838876,0.4859182160535246,0.473773752047576
12,0.03456508550878501,18.494860935429134,2.4809137431106936,3528.8495803968176,-7862.608794156722,953.1476643093539,1.016346502380662,2.942812255352441,,,,0.36354907002216874,0.35023380699311774,0.27116257426177015,0.25856140735302835,0.42868687445242837,0.4141307535031555,0.4436977734936952,0.4292788341692967,0.4586686198326051,0.4446978282887118,0.47366734089343765,0.46050981307082056,0.48873808338487873,0.4767998931146108
13,0.038999431136121074,18.16544787928685,2.4296502585183566,3453.9723629717937,-7879.223816210324,934.7013558910564,1.0668186194789444,3.0334154562175826,,,,0.3688388331904937,0.35362345886608226,0.27116257426177015,0.25856140735302835,0.43292086544330555,0.4170858413661948,0.44769913472376055,0.43220521201251,0.46243622922858973,0.44761984653235326,0.4772001248029003,0.463453887130718,0.49203527817448084,0.47979402292101087
14,0.04291187808190975,17.85621066294908,2.358025603466729,3383.7849702343146,-7888.08162528015,917.2621000052183,1.1805508100228412,3.1189795868838117,,,,0.3724410837301484,0.3546158104214574,0.27116257426177015,0.25856140735302835,0.43689898368372165,0.41888397578435177,0.4515214210497131,0.4341812135095925,0.46606329129240015,0.44978367055412194,0.48060127236446637,0.4658199527692001,0.4951856481736638,0.48237994213191554
15,0.04245070633743041,17.462134752798057,2.3092124130145004,3324.331880929229,-7910.317579080304,902.4146989793062,1.001323296476535,3.203260203196678,,,,0.37482607507751303,0.35639220896465623,0.27116257426177015,0.2526206729480406,0.43972719215134426,0.421511832436241,0.45436506463097937,0.4369658582852204,0.46890347038964275,0.4527109909113778,0.48342320980490117,0.4688797998218158,0.4979772350254022,0.48556506299389945
16,0.04504163224764651,17.14694443437662,2.227857148196116,3264.957361716214,-7924.388849025943,805.6775776439957,1.0489477138614478,3.282020868579955,,,,0.37871743567070615,0.35687828012325246,0.2843096661445552,0.2526206729480406,0.4434790273138681,0.4219521255697053,0.4579382999182192,0.4373176680665942,0.472279380493118,0.4529764839472774,0.4865887706738911,0.46906571618033854,0.500923416922337,0.4856814856766277
